Targ,Col42,Col26,Col40,Col6,Col24,Col15,Col14
1,0.8533333333333334,0.7162162162162162,0.8533333333333334,0.703125,0.6415094339622641,0.8148148148148148,0.8269230769230769
1,0.84,0.8513513513513513,0.8,0.78125,0.9056603773584906,0.8888888888888888,0.9423076923076924
1,0.9066666666666666,0.7972972972972973,0.92,0.71875,0.6981132075471698,0.8333333333333334,0.8461538461538461
1,0.2533333333333333,0.4189189189189189,0.38666666666666666,0.0,0.490566037735849,0.6481481481481481,0.8076923076923077
1,0.6533333333333333,0.581081081081081,0.8533333333333334,0.453125,0.5471698113207547,0.6851851851851852,0.5961538461538461
1,0.7866666666666666,0.7702702702702703,0.92,0.59375,0.6226415094339622,0.6296296296296297,0.5961538461538461
1,0.8,0.7972972972972973,0.8666666666666667,0.796875,0.7358490566037735,0.8148148148148148,0.8076923076923077
1,0.72,0.7297297297297297,0.7733333333333333,0.6875,0.660377358490566,0.7777777777777778,0.8269230769230769
1,0.52,0.2297297297297297,0.6533333333333333,0.359375,0.18867924528301888,0.6296296296296297,0.28846153846153844
1,0.7466666666666667,0.5540540540540541,0.09333333333333334,0.421875,0.660377358490566,0.6666666666666666,0.8269230769230769
1,0.14666666666666667,0.7162162162162162,0.44,0.25,0.490566037735849,0.1851851851851852,0.7115384615384616
1,0.8133333333333334,0.7702702702702703,0.0,0.5,0.4528301886792453,0.6666666666666666,0.4230769230769231
1,0.72,0.6621621621621622,0.8933333333333333,0.640625,0.6037735849056604,0.6851851851851852,0.7115384615384616
1,0.6666666666666666,0.4459459459459459,0.76,0.5,0.7169811320754716,0.5555555555555556,0.8269230769230769
1,0.02666666666666667,0.0,0.68,0.140625,0.2830188679245283,0.037037037037037035,0.3461538461538461
1,0.4533333333333333,0.4864864864864865,0.6,0.421875,0.660377358490566,0.6851851851851852,0.6923076923076923
1,0.6666666666666666,0.5945945945945946,0.8533333333333334,0.65625,0.5849056603773585,0.6666666666666666,0.8653846153846154
1,0.9866666666666668,0.6756756756756757,0.9066666666666666,0.546875,0.4716981132075472,0.5555555555555556,0.903846153846154
1,0.4533333333333333,0.3918918918918919,0.7333333333333333,0.46875,0.5660377358490566,0.5925925925925926,0.75
1,0.7866666666666666,0.7702702702702703,0.76,0.6875,0.6981132075471698,0.7777777777777778,0.9423076923076924
1,0.7466666666666667,0.5675675675675675,0.8533333333333334,0.609375,0.7924528301886793,0.7407407407407407,0.9230769230769232
1,0.8666666666666667,0.8108108108108109,0.9333333333333332,0.703125,0.8490566037735849,0.7407407407407407,0.7307692307692307
1,0.4666666666666667,0.6216216216216216,0.38666666666666666,0.359375,0.5283018867924528,0.4444444444444444,0.6730769230769231
1,0.64,0.4324324324324325,0.8133333333333334,0.59375,0.660377358490566,0.2777777777777778,0.9423076923076924
1,0.64,0.5135135135135135,0.7466666666666667,0.578125,0.6981132075471698,0.7407407407407407,0.9423076923076924
1,0.84,0.9054054054054054,0.84,0.578125,0.7924528301886793,0.7592592592592593,0.6923076923076923
1,0.8133333333333334,0.4324324324324325,1.0,0.6875,0.7547169811320755,0.7777777777777778,0.8269230769230769
1,0.16,0.17567567567567569,0.68,0.421875,0.7169811320754716,0.3148148148148148,0.5961538461538461
1,0.4,0.2972972972972973,0.8933333333333333,0.5625,0.8490566037735849,0.2407407407407408,0.9423076923076924
1,0.68,0.7297297297297297,0.8933333333333333,0.671875,0.7547169811320755,0.6666666666666666,0.7307692307692307
1,0.7066666666666667,0.6081081081081081,0.7733333333333333,0.546875,0.490566037735849,0.7777777777777778,0.75
1,0.84,0.3918918918918919,0.8,0.625,0.3207547169811321,0.8703703703703703,0.7115384615384616
1,0.8,0.7432432432432432,0.9066666666666666,0.71875,0.2075471698113208,0.7407407407407407,0.36538461538461536
1,0.8133333333333334,0.6621621621621622,0.9466666666666668,0.671875,0.7547169811320755,0.8703703703703703,0.7884615384615384
1,0.6133333333333333,0.5,0.6933333333333334,0.671875,0.7547169811320755,0.7037037037037037,0.7115384615384616
1,0.7333333333333333,0.7162162162162162,0.92,0.65625,0.7547169811320755,0.7962962962962963,0.8846153846153846
1,0.26666666666666666,0.33783783783783783,0.5466666666666666,0.3125,0.8490566037735849,0.0925925925925926,0.9423076923076924
1,0.6533333333333333,0.6081081081081081,0.7733333333333333,0.65625,0.660377358490566,0.7777777777777778,0.75
1,0.8,0.8378378378378378,0.5466666666666666,0.53125,0.660377358490566,0.7037037037037037,0.8461538461538461
1,0.8133333333333334,0.7972972972972973,0.7466666666666667,0.640625,0.7358490566037735,0.8518518518518519,0.8846153846153846
1,0.16,0.17567567567567569,0.7466666666666667,0.453125,0.1509433962264151,0.4814814814814815,0.4230769230769231
1,0.52,0.5945945945945946,0.7066666666666667,0.625,0.8301886792452831,0.7592592592592593,0.6346153846153846
1,0.68,0.4864864864864865,0.84,0.546875,0.4528301886792453,0.8703703703703703,0.7307692307692307
1,0.6933333333333334,0.7432432432432432,0.8533333333333334,0.703125,0.7924528301886793,0.6296296296296297,0.5769230769230769
1,0.4266666666666667,0.4324324324324325,0.2933333333333333,0.296875,0.5283018867924528,0.5185185185185185,0.6730769230769231
1,0.7466666666666667,0.6891891891891891,0.9466666666666668,0.53125,0.9433962264150944,0.6481481481481481,0.8846153846153846
1,0.6933333333333334,0.6486486486486487,0.7866666666666666,0.609375,0.6226415094339622,0.6296296296296297,0.6923076923076923
1,0.4,0.4324324324324325,0.7066666666666667,0.4375,0.3962264150943397,0.6296296296296297,0.7692307692307693
1,0.6133333333333333,0.6891891891891891,0.76,0.546875,0.490566037735849,0.7777777777777778,0.5384615384615384
1,0.7333333333333333,0.7702702702702703,0.7733333333333333,0.734375,0.9056603773584906,0.8703703703703703,0.9230769230769232
1,0.36,0.3108108108108108,0.7466666666666667,0.515625,0.6415094339622641,0.3333333333333333,0.5961538461538461
1,0.30666666666666664,0.3918918918918919,0.7333333333333333,0.59375,0.2641509433962264,0.5185185185185185,0.7692307692307693
1,0.76,0.6621621621621622,0.8133333333333334,0.484375,0.6981132075471698,0.6851851851851852,0.7115384615384616
1,0.2533333333333333,0.472972972972973,0.6133333333333333,0.296875,0.5660377358490566,0.7962962962962963,0.7692307692307693
1,0.6933333333333334,0.6756756756756757,0.7733333333333333,0.59375,0.7358490566037735,0.7037037037037037,0.8846153846153846
1,0.8133333333333334,0.7972972972972973,0.4533333333333333,0.25,0.6415094339622641,0.5370370370370371,0.75
1,0.13333333333333333,0.1891891891891892,0.08,0.015625,0.05660377358490566,0.16666666666666666,0.0576923076923077
1,0.52,0.7432432432432432,0.68,0.515625,0.6415094339622641,0.8148148148148148,0.7115384615384616
1,0.22666666666666666,0.10810810810810813,0.6933333333333334,0.25,0.5471698113207547,0.5,0.6346153846153846
1,0.8666666666666667,0.6891891891891891,0.8133333333333334,0.59375,0.6792452830188679,0.7962962962962963,0.7307692307692307
1,0.7066666666666667,0.7567567567567568,0.7333333333333333,0.546875,0.6037735849056604,0.6296296296296297,0.4615384615384616
1,0.72,0.7027027027027027,0.7866666666666666,0.71875,0.8867924528301887,0.5740740740740741,0.7884615384615384
1,0.02666666666666667,0.13513513513513514,0.5066666666666667,0.046875,0.8113207547169812,0.0,0.8076923076923077
1,0.64,0.6621621621621622,0.8266666666666667,0.5625,0.9056603773584906,0.5740740740740741,0.7692307692307693
1,0.37333333333333335,0.6756756756756757,0.76,0.625,0.3962264150943397,0.6851851851851852,0.5961538461538461
1,0.7866666666666666,0.972972972972973,0.9333333333333332,0.6875,0.6981132075471698,0.8518518518518519,0.7307692307692307
1,0.6666666666666666,0.5540540540540541,0.6933333333333334,0.734375,0.6037735849056604,0.6666666666666666,0.7307692307692307
1,0.7866666666666666,0.6216216216216216,0.8266666666666667,0.65625,0.8301886792452831,0.7407407407407407,0.8461538461538461
1,0.7333333333333333,0.7702702702702703,0.5733333333333334,0.71875,0.8301886792452831,0.6111111111111112,0.6538461538461539
1,0.4666666666666667,0.7162162162162162,0.6,0.5625,0.7169811320754716,0.7222222222222222,0.7307692307692307
1,0.4666666666666667,0.7702702702702703,0.7466666666666667,0.53125,0.5660377358490566,0.5555555555555556,0.5961538461538461
1,0.8,0.6486486486486487,0.96,0.5625,0.7735849056603774,0.5925925925925926,0.6730769230769231
1,0.76,0.8378378378378378,0.8666666666666667,0.6875,0.7358490566037735,0.925925925925926,0.8653846153846154
1,0.7866666666666666,0.5135135135135135,0.9466666666666668,0.53125,0.7735849056603774,0.8148148148148148,0.6346153846153846
1,0.4133333333333333,0.527027027027027,0.72,0.609375,0.5471698113207547,0.6481481481481481,0.7884615384615384
1,0.5066666666666667,0.7837837837837838,0.5466666666666666,0.828125,0.5849056603773585,0.8518518518518519,0.7307692307692307
1,0.7466666666666667,0.7297297297297297,0.8,0.609375,0.7169811320754716,0.5925925925925926,0.7884615384615384
1,0.8933333333333333,0.8243243243243243,0.92,0.71875,0.8113207547169812,0.8333333333333334,0.9615384615384616
1,0.8666666666666667,0.6891891891891891,0.9466666666666668,0.796875,0.5283018867924528,0.8148148148148148,0.7115384615384616
1,0.8933333333333333,0.7837837837837838,0.9866666666666668,0.609375,0.8301886792452831,0.7592592592592593,0.8461538461538461
1,0.8533333333333334,0.9324324324324323,0.92,0.6875,0.8867924528301887,0.8148148148148148,0.8269230769230769
1,0.7333333333333333,0.7702702702702703,0.8666666666666667,0.734375,0.7547169811320755,0.6666666666666666,0.7115384615384616
1,0.64,0.6081081081081081,0.7066666666666667,0.515625,0.6415094339622641,0.6666666666666666,0.6923076923076923
1,0.7466666666666667,0.6891891891891891,0.8666666666666667,0.5625,0.660377358490566,0.4814814814814815,0.8076923076923077
1,0.6133333333333333,0.7567567567567568,0.7733333333333333,0.609375,0.6415094339622641,0.8148148148148148,0.6923076923076923
1,0.88,0.945945945945946,0.8266666666666667,0.734375,0.8867924528301887,0.9629629629629628,0.903846153846154
1,0.8266666666666667,0.8108108108108109,0.92,0.65625,0.6792452830188679,0.7777777777777778,0.8076923076923077
1,0.7733333333333333,0.9594594594594594,0.8133333333333334,0.734375,0.8867924528301887,0.8888888888888888,0.7884615384615384
1,0.6666666666666666,0.9324324324324323,0.8266666666666667,0.796875,0.7169811320754716,0.9444444444444444,0.8076923076923077
1,0.7333333333333333,0.7162162162162162,0.8266666666666667,0.578125,0.6226415094339622,0.6296296296296297,0.6923076923076923
1,0.8133333333333334,0.9324324324324323,0.9333333333333332,0.671875,0.8867924528301887,0.7407407407407407,0.903846153846154
1,0.88,0.8783783783783784,0.84,0.6875,0.7924528301886793,0.925925925925926,0.9230769230769232
1,0.8933333333333333,0.7297297297297297,0.9466666666666668,0.59375,0.660377358490566,0.8888888888888888,0.7884615384615384
1,0.72,0.6756756756756757,0.8533333333333334,0.59375,0.5849056603773585,0.8888888888888888,0.75
1,0.9333333333333332,0.7567567567567568,0.8533333333333334,0.703125,0.6792452830188679,0.8888888888888888,0.7307692307692307
1,0.7733333333333333,0.6621621621621622,0.8933333333333333,0.5,0.7547169811320755,0.6111111111111112,0.7307692307692307
1,0.9066666666666666,0.9324324324324323,0.6933333333333334,0.734375,0.7735849056603774,0.8148148148148148,0.8461538461538461
1,0.7733333333333333,0.7837837837837838,0.68,0.609375,0.6037735849056604,0.7037037037037037,0.6538461538461539
1,0.72,0.7567567567567568,0.92,0.71875,0.7735849056603774,0.7222222222222222,0.903846153846154
1,0.88,0.8783783783783784,0.9333333333333332,0.734375,0.8113207547169812,0.8888888888888888,0.9230769230769232
1,0.7866666666666666,0.7702702702702703,0.7466666666666667,0.734375,0.5849056603773585,0.925925925925926,0.5769230769230769
1,0.52,0.6891891891891891,0.6133333333333333,0.296875,0.5094339622641509,0.25925925925925924,0.5961538461538461
1,0.5866666666666667,0.7432432432432432,0.8,0.546875,0.7169811320754716,0.5185185185185185,0.8269230769230769
1,0.8533333333333334,0.9054054054054054,0.8266666666666667,0.6875,0.7735849056603774,0.7777777777777778,0.7884615384615384
1,0.6266666666666667,0.5540540540540541,0.64,0.65625,0.22641509433962265,0.6296296296296297,0.5769230769230769
1,0.7866666666666666,0.7162162162162162,0.7333333333333333,0.65625,0.6415094339622641,0.925925925925926,0.7884615384615384
1,0.6266666666666667,0.6081081081081081,0.7066666666666667,0.546875,0.6226415094339622,0.6481481481481481,0.6923076923076923
1,0.6933333333333334,0.6756756756756757,0.44,0.609375,0.5283018867924528,0.4444444444444444,0.6923076923076923
1,0.5733333333333334,0.6486486486486487,0.5333333333333333,0.296875,0.490566037735849,0.5925925925925926,0.7307692307692307
1,0.6,0.3918918918918919,0.7333333333333333,0.609375,0.3962264150943397,0.8518518518518519,0.8076923076923077
1,0.013333333333333334,0.35135135135135137,0.7066666666666667,0.171875,0.5471698113207547,0.07407407407407407,0.4423076923076923
1,0.76,0.581081081081081,0.6933333333333334,0.640625,0.490566037735849,0.4814814814814815,0.6538461538461539
1,0.9333333333333332,0.945945945945946,0.21333333333333326,0.375,0.7358490566037735,0.6851851851851852,0.8461538461538461
1,0.7866666666666666,0.5,0.8,0.515625,0.7169811320754716,0.6481481481481481,0.8846153846153846
1,0.8,0.6351351351351351,0.84,0.484375,0.8490566037735849,0.6111111111111112,0.75
1,0.4533333333333333,0.5405405405405406,0.56,0.53125,0.7735849056603774,0.6666666666666666,0.6346153846153846
1,0.8933333333333333,0.7837837837837838,0.9333333333333332,0.71875,0.6981132075471698,0.7407407407407407,0.7884615384615384
1,0.48,0.7837837837837838,0.56,0.640625,0.6792452830188679,0.7222222222222222,0.5961538461538461
1,0.88,0.9189189189189192,0.4933333333333334,0.71875,0.7735849056603774,0.9629629629629628,0.7307692307692307
1,0.4,0.14864864864864866,0.9066666666666666,0.28125,0.5471698113207547,0.2222222222222222,0.6730769230769231
1,0.84,0.7702702702702703,0.84,0.59375,0.8301886792452831,0.6481481481481481,0.8846153846153846
1,0.9333333333333332,0.9324324324324323,0.8,0.765625,0.6792452830188679,0.7777777777777778,0.6923076923076923
1,0.7733333333333333,0.8783783783783784,0.8533333333333334,0.71875,0.6037735849056604,0.8703703703703703,0.75
1,0.7333333333333333,0.8243243243243243,0.8,0.484375,0.6415094339622641,0.8703703703703703,0.6538461538461539
1,0.8266666666666667,0.8243243243243243,0.8666666666666667,0.59375,0.5849056603773585,1.0,0.6538461538461539
1,0.56,0.7702702702702703,0.7866666666666666,0.546875,0.6792452830188679,0.7962962962962963,0.7692307692307693
1,0.7866666666666666,0.7162162162162162,0.88,0.640625,0.8113207547169812,0.7222222222222222,0.8653846153846154
1,0.9333333333333332,1.0,0.8133333333333334,0.703125,0.7924528301886793,0.7962962962962963,0.8269230769230769
1,0.0,0.17567567567567569,0.3333333333333333,0.4375,0.3207547169811321,0.7222222222222222,0.8076923076923077
1,0.2933333333333333,0.2297297297297297,0.44,0.140625,0.2075471698113208,0.12962962962962962,0.0576923076923077
1,0.30666666666666664,0.5540540540540541,0.6266666666666667,0.3125,0.4150943396226415,0.7222222222222222,0.4230769230769231
1,0.7466666666666667,0.7162162162162162,0.7866666666666666,0.625,0.6981132075471698,0.925925925925926,0.6923076923076923
1,0.76,0.5675675675675675,0.84,0.65625,0.2641509433962264,0.7407407407407407,0.6538461538461539
1,0.6666666666666666,0.5675675675675675,0.7866666666666666,0.6875,0.5660377358490566,0.6666666666666666,0.8076923076923077
1,0.7066666666666667,0.7297297297297297,0.8,0.8125,0.7547169811320755,0.6666666666666666,0.7884615384615384
1,0.4533333333333333,0.5405405405405406,0.8,0.6875,0.2830188679245283,0.5740740740740741,0.5192307692307693
1,0.8133333333333334,0.5135135135135135,0.8933333333333333,0.6875,0.6792452830188679,0.7222222222222222,0.8846153846153846
1,0.76,0.7972972972972973,0.8666666666666667,0.703125,0.6981132075471698,0.7777777777777778,0.8269230769230769
1,0.4933333333333334,0.5675675675675675,0.5733333333333334,0.484375,0.2452830188679245,0.6851851851851852,0.7692307692307693
1,0.8266666666666667,0.972972972972973,0.7333333333333333,0.625,0.6981132075471698,0.9444444444444444,0.903846153846154
1,0.84,0.8243243243243243,0.7066666666666667,0.609375,0.8113207547169812,0.9444444444444444,0.8846153846153846
1,0.72,0.6621621621621622,0.7866666666666666,0.5625,0.5660377358490566,0.8148148148148148,0.7307692307692307
1,0.72,0.7702702702702703,0.8,0.65625,0.7735849056603774,0.6111111111111112,0.6346153846153846
0,0.8933333333333333,0.8378378378378378,0.7866666666666666,0.6875,0.6226415094339622,0.7407407407407407,0.8269230769230769
0,0.8533333333333334,0.7432432432432432,0.92,0.734375,0.490566037735849,0.8703703703703703,0.6346153846153846
0,0.8933333333333333,0.7702702702702703,0.7466666666666667,0.703125,0.7547169811320755,0.7407407407407407,0.8846153846153846
0,0.8666666666666667,0.6351351351351351,0.88,0.640625,0.490566037735849,0.6666666666666666,0.7115384615384616
0,0.92,0.8783783783783784,0.8933333333333333,0.703125,1.0,0.7222222222222222,0.903846153846154
0,0.84,0.8243243243243243,0.8,0.84375,0.7735849056603774,0.9074074074074074,0.8653846153846154
0,0.7333333333333333,0.7297297297297297,0.7733333333333333,0.75,0.660377358490566,0.6851851851851852,0.8269230769230769
0,0.8,0.7837837837837838,0.8933333333333333,0.796875,0.5471698113207547,0.9444444444444444,0.7115384615384616
0,0.8533333333333334,0.7702702702702703,0.9333333333333332,0.6875,0.7169811320754716,0.8703703703703703,0.7692307692307693
0,0.8133333333333334,0.8513513513513513,0.8666666666666667,0.75,0.8113207547169812,0.8148148148148148,0.903846153846154
0,0.76,0.7432432432432432,0.8266666666666667,0.765625,0.5849056603773585,0.8333333333333334,0.8653846153846154
0,0.8666666666666667,0.8378378378378378,0.8266666666666667,0.53125,0.660377358490566,0.9074074074074074,0.8461538461538461
0,0.8933333333333333,0.8513513513513513,0.92,0.65625,0.7735849056603774,0.8148148148148148,0.8846153846153846
0,0.9066666666666666,0.8513513513513513,0.96,0.640625,0.8301886792452831,0.7962962962962963,0.8846153846153846
0,0.7466666666666667,0.7567567567567568,0.88,0.609375,0.8679245283018868,0.6666666666666666,0.8846153846153846
1,0.88,0.7837837837837838,0.7466666666666667,0.640625,0.7924528301886793,0.7962962962962963,0.9423076923076924
1,0.84,0.8513513513513513,0.8933333333333333,0.890625,0.8867924528301887,0.8703703703703703,0.8846153846153846
1,0.44,0.4189189189189189,0.6533333333333333,0.609375,0.2830188679245283,0.7037037037037037,0.7115384615384616
1,0.8,0.7297297297297297,0.8933333333333333,0.59375,0.7924528301886793,0.7777777777777778,0.903846153846154
1,0.6266666666666667,0.4189189189189189,0.7733333333333333,0.515625,0.7169811320754716,0.7407407407407407,0.8269230769230769
1,0.8266666666666667,0.7702702702702703,0.9466666666666668,0.765625,0.7358490566037735,0.7037037037037037,0.7884615384615384
1,0.8666666666666667,0.6891891891891891,0.8266666666666667,0.71875,0.6981132075471698,0.7962962962962963,1.0
1,0.7866666666666666,0.7972972972972973,0.6933333333333334,0.734375,0.5283018867924528,0.9814814814814816,0.8269230769230769
1,0.8266666666666667,0.5540540540540541,0.9733333333333334,0.65625,0.8679245283018868,0.6111111111111112,0.7884615384615384
1,0.64,0.40540540540540543,0.8133333333333334,0.5625,0.4716981132075472,0.462962962962963,0.5576923076923077
1,0.7066666666666667,0.5135135135135135,0.9333333333333332,0.546875,0.5283018867924528,0.8518518518518519,0.8076923076923077
1,0.8666666666666667,0.8648648648648649,0.7333333333333333,0.703125,0.7735849056603774,0.9444444444444444,0.9230769230769232
1,0.8266666666666667,0.945945945945946,0.7866666666666666,0.65625,0.8301886792452831,0.9444444444444444,0.903846153846154
1,0.8133333333333334,0.6216216216216216,0.8266666666666667,0.546875,0.660377358490566,0.8703703703703703,0.9807692307692308
1,0.7866666666666666,0.8108108108108109,0.7466666666666667,0.6875,0.5660377358490566,0.7592592592592593,0.8269230769230769
1,0.76,0.6621621621621622,0.72,0.484375,0.5094339622641509,0.8703703703703703,0.6538461538461539
1,0.37333333333333335,0.32432432432432434,0.5066666666666667,0.328125,0.4150943396226415,0.8333333333333334,0.5769230769230769
1,0.8,0.6621621621621622,0.8133333333333334,0.578125,0.6792452830188679,0.7592592592592593,0.9615384615384616
1,0.84,0.8918918918918919,0.8133333333333334,0.78125,0.5849056603773585,0.8148148148148148,0.7115384615384616
1,0.84,0.7837837837837838,0.8666666666666667,0.765625,0.8113207547169812,0.7222222222222222,0.8461538461538461
1,0.8266666666666667,0.9324324324324323,0.84,0.515625,0.7547169811320755,0.925925925925926,0.75
1,0.8266666666666667,0.7972972972972973,0.88,0.65625,0.7169811320754716,0.7592592592592593,0.8846153846153846
1,0.8,0.8513513513513513,0.8533333333333334,0.546875,0.7358490566037735,0.7962962962962963,0.5961538461538461
1,0.7866666666666666,0.5405405405405406,0.32,1.0,0.7547169811320755,0.3148148148148148,0.5961538461538461
1,0.5066666666666667,0.7297297297297297,0.64,0.390625,0.7735849056603774,0.7037037037037037,0.38461538461538464
1,0.6933333333333334,0.6351351351351351,0.8133333333333334,0.515625,0.6792452830188679,0.7222222222222222,0.903846153846154
1,0.48,0.6486486486486487,0.7333333333333333,0.671875,0.6226415094339622,0.6296296296296297,0.8653846153846154
1,0.4533333333333333,0.5135135135135135,0.8133333333333334,0.71875,0.6415094339622641,0.6666666666666666,0.8653846153846154
1,0.8933333333333333,0.8378378378378378,0.7066666666666667,0.734375,0.8679245283018868,0.8703703703703703,0.8461538461538461
1,1.0,0.8783783783783784,0.6133333333333333,0.53125,0.660377358490566,0.7037037037037037,0.38461538461538464
1,0.8666666666666667,0.8783783783783784,0.7866666666666666,0.71875,0.6415094339622641,0.8518518518518519,0.7307692307692307
1,0.36,0.4189189189189189,0.4933333333333334,0.59375,0.4339622641509434,0.3703703703703704,0.5576923076923077
1,0.3333333333333333,0.2702702702702703,0.9066666666666666,0.578125,0.3018867924528302,0.8333333333333334,0.7115384615384616
1,0.38666666666666666,0.4324324324324325,0.6933333333333334,0.65625,0.33962264150943394,0.6481481481481481,0.6923076923076923
1,0.7866666666666666,0.7162162162162162,0.7866666666666666,0.78125,0.6792452830188679,0.7407407407407407,0.7692307692307693
1,0.7066666666666667,0.8918918918918919,0.72,0.671875,0.7547169811320755,0.8888888888888888,0.5769230769230769
1,0.7466666666666667,0.5540540540540541,0.8666666666666667,0.6875,0.7358490566037735,0.925925925925926,0.8269230769230769
1,0.2933333333333333,0.10810810810810813,0.88,0.53125,0.3962264150943397,0.037037037037037035,0.4807692307692308
1,0.6533333333333333,0.5135135135135135,0.7733333333333333,0.75,0.7547169811320755,0.6481481481481481,0.8269230769230769
1,0.5333333333333333,0.7162162162162162,0.8133333333333334,0.609375,0.6981132075471698,0.7037037037037037,0.8269230769230769
0,0.8133333333333334,0.7027027027027027,0.8666666666666667,0.515625,0.7735849056603774,0.6851851851851852,0.8269230769230769
0,0.9066666666666666,0.8243243243243243,0.9466666666666668,0.703125,0.7924528301886793,0.8888888888888888,0.8846153846153846
0,0.76,0.7972972972972973,0.92,0.53125,0.8867924528301887,0.7962962962962963,0.7307692307692307
0,0.8,0.8378378378378378,0.8933333333333333,0.78125,0.6792452830188679,0.7592592592592593,0.8461538461538461
0,0.8666666666666667,0.7837837837837838,0.9333333333333332,0.796875,0.6981132075471698,0.9074074074074074,0.8653846153846154
0,0.76,0.7297297297297297,0.8533333333333334,0.734375,0.6792452830188679,0.7962962962962963,0.9423076923076924
0,0.8,0.8513513513513513,0.8266666666666667,0.6875,0.6792452830188679,0.8518518518518519,0.6538461538461539
0,0.8,0.8108108108108109,0.8666666666666667,0.6875,0.6226415094339622,0.8888888888888888,0.8461538461538461
0,0.88,0.7972972972972973,0.92,0.640625,0.9245283018867924,0.7222222222222222,0.8846153846153846
0,0.8666666666666667,0.7297297297297297,0.9333333333333332,0.765625,0.6792452830188679,0.8703703703703703,0.6923076923076923
0,0.7866666666666666,0.8648648648648649,0.9066666666666666,0.703125,0.9245283018867924,0.8888888888888888,0.8076923076923077
0,0.8266666666666667,0.6756756756756757,0.92,0.734375,0.7735849056603774,0.6851851851851852,0.903846153846154
0,0.76,0.7567567567567568,0.84,0.578125,0.7735849056603774,0.7592592592592593,0.8269230769230769
0,0.8266666666666667,0.7162162162162162,0.9066666666666666,0.671875,0.6981132075471698,0.7962962962962963,0.903846153846154
0,0.7066666666666667,0.7837837837837838,0.88,0.703125,0.6792452830188679,0.7407407407407407,0.8653846153846154
0,0.8133333333333334,0.7837837837837838,0.9333333333333332,0.75,0.8113207547169812,0.8333333333333334,0.8653846153846154
