Targ,Col42,Col26,Col40,Col6,Col24,Col15,Col14,Col16,Col4,Col10,Col22,Col36,Col23,Col8,Col2,Col13,Col5,Col32,Col34,Col3
1,0.7466666666666667,0.5,0.7066666666666667,0.59375,0.3018867924528302,0.4814814814814815,0.40384615384615385,0.6376811594202898,0.74,0.5178571428571429,0.5434782608695652,0.9375,0.42105263157894735,0.7936507936507936,0.8,0.3404255319148936,0.5737704918032787,0.8533333333333334,0.640625,0.7272727272727273
1,0.4666666666666667,0.40540540540540543,0.4933333333333334,0.5625,0.33962264150943394,0.6296296296296297,0.8076923076923077,0.6376811594202898,0.82,0.7142857142857143,0.6956521739130435,0.515625,0.5263157894736842,0.7142857142857143,0.7,0.8936170212765957,0.7540983606557377,0.8133333333333334,0.59375,0.7954545454545454
1,0.8,0.7162162162162162,0.72,0.65625,0.8490566037735849,0.6481481481481481,0.8846153846153846,0.7826086956521741,0.92,0.8214285714285714,0.8260869565217391,0.8125,0.6842105263157895,0.9047619047619048,0.8666666666666667,0.8297872340425532,0.6721311475409836,0.88,0.765625,0.6136363636363636
1,0.17333333333333334,0.5,0.6666666666666666,0.453125,0.0,0.6666666666666666,0.0,0.7246376811594203,0.24,0.8214285714285714,0.8260869565217391,0.96875,0.07017543859649122,0.9206349206349206,0.9,0.0851063829787234,0.6229508196721312,0.4,0.171875,0.3181818181818182
1,0.28,0.3783783783783784,0.8666666666666667,0.09375,0.2830188679245283,0.12962962962962962,0.4230769230769231,0.2463768115942029,0.62,0.5714285714285714,0.8260869565217391,0.859375,0.5087719298245614,0.7301587301587301,0.55,0.3191489361702128,0.04918032786885247,0.7866666666666666,0.6875,0.6136363636363636
1,0.5866666666666667,0.5135135135135135,0.08,0.5,0.7358490566037735,0.6481481481481481,0.7884615384615384,0.7681159420289855,0.32,0.03571428571428571,0.6956521739130435,0.4375,0.6140350877192983,0.3809523809523809,0.3666666666666665,0.5957446808510638,0.3606557377049181,0.9066666666666666,0.78125,0.5454545454545454
1,0.8266666666666667,0.7702702702702703,0.8,0.578125,0.7169811320754716,0.7407407407407407,0.903846153846154,0.8695652173913043,0.54,0.8214285714285714,0.7608695652173914,0.875,0.7543859649122807,0.8571428571428571,0.7333333333333333,0.8085106382978723,0.639344262295082,0.9066666666666666,0.78125,0.5227272727272727
1,0.7866666666666666,0.7972972972972973,0.8266666666666667,0.71875,0.4339622641509434,0.8703703703703703,0.7115384615384616,0.8985507246376812,0.68,0.5357142857142857,0.4130434782608696,0.921875,0.7543859649122807,0.8888888888888888,0.55,0.8723404255319149,0.8360655737704918,0.76,0.546875,0.7954545454545454
1,0.7066666666666667,0.3648648648648649,0.56,0.65625,0.33962264150943394,0.9074074074074074,0.4230769230769231,0.927536231884058,0.28,0.6964285714285714,0.5869565217391305,1.0,0.543859649122807,0.9206349206349206,0.6333333333333333,0.5744680851063829,0.6885245901639344,0.4266666666666667,0.421875,0.3636363636363637
1,0.88,0.8648648648648649,0.6133333333333333,0.84375,0.5660377358490566,0.8518518518518519,0.6923076923076923,0.9420289855072465,0.48,0.5,0.5434782608695652,0.78125,0.7719298245614035,0.8095238095238095,0.5833333333333334,0.851063829787234,0.9016393442622952,0.68,0.65625,0.6590909090909091
1,0.7066666666666667,0.4459459459459459,0.76,0.6875,0.5283018867924528,0.7037037037037037,0.8846153846153846,0.8115942028985508,0.8,0.7321428571428571,0.8913043478260869,0.75,0.6140350877192983,0.8412698412698413,0.5833333333333334,0.8085106382978723,0.6557377049180327,0.8266666666666667,0.609375,0.8409090909090909
1,0.013333333333333334,0.10810810810810813,0.5466666666666666,0.421875,0.490566037735849,0.7407407407407407,0.903846153846154,0.3623188405797101,0.54,0.6607142857142857,0.5652173913043478,0.203125,0.7543859649122807,0.4126984126984127,0.6333333333333333,0.8297872340425532,0.7540983606557377,0.76,0.640625,0.8636363636363636
1,0.38666666666666666,0.4324324324324325,0.4933333333333334,0.53125,0.5849056603773585,0.2962962962962963,0.7307692307692307,0.4057971014492754,0.9,0.5714285714285714,0.6739130434782609,0.609375,0.5614035087719298,0.7619047619047619,0.8,0.5957446808510638,0.639344262295082,0.8533333333333334,0.6875,0.8863636363636364
1,0.7733333333333333,0.527027027027027,0.9066666666666666,0.5625,0.7547169811320755,0.6481481481481481,0.75,0.6376811594202898,0.8,0.6428571428571429,0.4130434782608696,0.71875,0.8421052631578947,0.7142857142857143,0.7333333333333333,0.8297872340425532,0.6229508196721312,0.8666666666666667,0.640625,0.7727272727272727
1,0.8,0.4459459459459459,0.8133333333333334,0.5625,0.7547169811320755,0.6111111111111112,0.9423076923076924,0.6666666666666666,0.66,0.875,0.6304347826086957,0.65625,0.7719298245614035,0.7460317460317459,0.9833333333333332,0.851063829787234,0.6721311475409836,0.8133333333333334,0.625,0.6590909090909091
1,0.30666666666666664,0.6891891891891891,0.5866666666666667,0.5,0.6415094339622641,0.7592592592592593,0.8076923076923077,0.6956521739130435,0.82,0.7142857142857143,0.6956521739130435,0.71875,0.8421052631578947,0.7619047619047619,0.7666666666666667,0.8936170212765957,0.6229508196721312,0.76,0.6875,0.7045454545454546
1,0.7466666666666667,0.5945945945945946,0.84,0.609375,0.5849056603773585,0.5740740740740741,0.7115384615384616,0.6376811594202898,0.82,0.8392857142857143,0.6304347826086957,0.609375,0.7017543859649122,0.7301587301587301,0.8166666666666667,0.7234042553191491,0.7868852459016393,0.8666666666666667,0.796875,0.9090909090909092
1,0.8,0.6891891891891891,0.8133333333333334,0.625,0.660377358490566,0.8703703703703703,0.7884615384615384,0.8115942028985508,0.88,0.5714285714285714,0.5217391304347826,0.765625,0.8070175438596491,0.8095238095238095,0.6166666666666667,0.851063829787234,0.7540983606557377,0.88,0.734375,0.7954545454545454
1,0.7333333333333333,0.945945945945946,0.8933333333333333,0.640625,0.9056603773584906,0.8703703703703703,0.8076923076923077,0.855072463768116,0.62,0.7142857142857143,0.8260869565217391,0.8125,0.8771929824561403,0.7460317460317459,0.75,0.7872340425531915,0.6721311475409836,0.72,0.65625,0.5909090909090909
1,0.8533333333333334,0.7162162162162162,0.8533333333333334,0.703125,0.6415094339622641,0.8148148148148148,0.8269230769230769,0.8840579710144928,0.76,0.8035714285714286,0.8043478260869565,0.84375,0.7017543859649122,0.8253968253968254,0.8,0.8085106382978723,0.7377049180327869,0.88,0.796875,0.7272727272727273
1,0.84,0.8513513513513513,0.8,0.78125,0.9056603773584906,0.8888888888888888,0.9423076923076924,0.9130434782608696,0.78,0.6785714285714286,0.7826086956521741,0.84375,0.8947368421052632,0.9047619047619048,0.7666666666666667,0.9361702127659576,0.9508196721311476,0.9333333333333332,0.796875,0.8181818181818182
1,0.9066666666666666,0.7972972972972973,0.92,0.71875,0.6981132075471698,0.8333333333333334,0.8461538461538461,0.8405797101449275,0.76,0.8035714285714286,0.8695652173913043,0.78125,0.7192982456140351,0.8095238095238095,0.7833333333333333,0.9148936170212766,0.7213114754098361,0.8933333333333333,0.71875,0.6590909090909091
1,0.2533333333333333,0.4189189189189189,0.38666666666666666,0.0,0.490566037735849,0.6481481481481481,0.8076923076923077,0.43478260869565216,0.8,0.75,0.7608695652173914,0.359375,0.5964912280701754,0.1111111111111111,0.55,0.6808510638297872,0.0,0.8533333333333334,0.796875,0.75
1,0.6533333333333333,0.581081081081081,0.8533333333333334,0.453125,0.5471698113207547,0.6851851851851852,0.5961538461538461,0.7826086956521741,0.72,0.8571428571428571,0.32608695652173914,0.890625,0.5964912280701754,0.7460317460317459,0.7833333333333333,0.5744680851063829,0.5737704918032787,0.7466666666666667,0.765625,0.6818181818181818
1,0.7866666666666666,0.7702702702702703,0.92,0.59375,0.6226415094339622,0.6296296296296297,0.5961538461538461,0.7101449275362319,0.96,0.75,0.8478260869565217,0.84375,0.7017543859649122,0.8095238095238095,0.8333333333333334,0.7234042553191491,0.7049180327868853,0.9066666666666666,0.71875,0.8863636363636364
1,0.8,0.7972972972972973,0.8666666666666667,0.796875,0.7358490566037735,0.8148148148148148,0.8076923076923077,0.8840579710144928,0.68,0.8035714285714286,0.6739130434782609,0.8125,0.8070175438596491,0.6666666666666666,0.38333333333333336,0.8297872340425532,1.0,0.8666666666666667,0.9375,0.8181818181818182
1,0.72,0.7297297297297297,0.7733333333333333,0.6875,0.660377358490566,0.7777777777777778,0.8269230769230769,0.9565217391304348,0.76,0.875,0.8260869565217391,0.875,0.6140350877192983,0.8412698412698413,0.8333333333333334,0.8297872340425532,0.6885245901639344,0.88,0.640625,0.7272727272727273
1,0.52,0.2297297297297297,0.6533333333333333,0.359375,0.18867924528301888,0.6296296296296297,0.28846153846153844,0.5072463768115942,0.68,0.4642857142857143,0.2608695652173913,0.53125,0.5263157894736842,0.6349206349206349,0.6166666666666667,0.2978723404255319,0.3770491803278688,0.8133333333333334,0.8125,0.8181818181818182
1,0.7466666666666667,0.5540540540540541,0.09333333333333334,0.421875,0.660377358490566,0.6666666666666666,0.8269230769230769,0.8695652173913043,0.4,0.125,0.8260869565217391,0.390625,0.6666666666666666,0.4761904761904762,0.0,0.9361702127659576,0.639344262295082,0.8666666666666667,0.65625,0.0
1,0.14666666666666667,0.7162162162162162,0.44,0.25,0.490566037735849,0.1851851851851852,0.7115384615384616,0.5797101449275363,0.78,0.9821428571428572,0.5217391304347826,0.765625,0.5964912280701754,0.5396825396825397,0.8166666666666667,0.7021276595744681,0.21311475409836064,0.8666666666666667,0.625,0.5454545454545454
1,0.8133333333333334,0.7702702702702703,0.0,0.5,0.4528301886792453,0.6666666666666666,0.4230769230769231,0.9420289855072465,0.18,0.6428571428571429,0.4565217391304348,0.28125,0.4912280701754386,0.5238095238095238,0.31666666666666665,0.9148936170212766,0.8688524590163934,0.5733333333333334,0.65625,0.4318181818181818
1,0.72,0.6621621621621622,0.8933333333333333,0.640625,0.6037735849056604,0.6851851851851852,0.7115384615384616,0.7246376811594203,0.74,0.8928571428571429,0.8478260869565217,0.9375,0.6491228070175439,0.873015873015873,0.9333333333333332,0.7234042553191491,0.7704918032786885,0.88,0.765625,0.7272727272727273
1,0.6666666666666666,0.4459459459459459,0.76,0.5,0.7169811320754716,0.5555555555555556,0.8269230769230769,0.6521739130434783,0.54,0.8392857142857143,0.7173913043478259,0.796875,0.6666666666666666,0.8571428571428571,0.7666666666666667,0.8297872340425532,0.5573770491803278,0.76,0.609375,0.6590909090909091
1,0.02666666666666667,0.0,0.68,0.140625,0.2830188679245283,0.037037037037037035,0.3461538461538461,0.8405797101449275,0.88,0.07142857142857142,0.3478260869565217,0.109375,0.3333333333333333,0.6825396825396826,0.6333333333333333,0.3829787234042553,0.3114754098360656,0.6133333333333333,0.59375,0.8636363636363636
1,0.4533333333333333,0.4864864864864865,0.6,0.421875,0.660377358490566,0.6851851851851852,0.6923076923076923,0.7101449275362319,0.76,0.7321428571428571,0.7173913043478259,0.765625,0.8245614035087719,0.7301587301587301,0.6333333333333333,0.8085106382978723,0.5573770491803278,0.8533333333333334,0.921875,0.8636363636363636
1,0.6666666666666666,0.5945945945945946,0.8533333333333334,0.65625,0.5849056603773585,0.6666666666666666,0.8653846153846154,0.6666666666666666,0.96,0.75,0.6304347826086957,0.640625,0.7543859649122807,0.7936507936507936,0.7,0.851063829787234,0.7868852459016393,0.8666666666666667,0.671875,0.6590909090909091
1,0.9866666666666668,0.6756756756756757,0.9066666666666666,0.546875,0.4716981132075472,0.5555555555555556,0.903846153846154,0.7101449275362319,0.74,0.3035714285714285,0.8260869565217391,0.734375,0.4736842105263158,0.6190476190476191,0.6,0.8297872340425532,0.6229508196721312,0.8933333333333333,0.640625,0.8181818181818182
1,0.4533333333333333,0.3918918918918919,0.7333333333333333,0.46875,0.5660377358490566,0.5925925925925926,0.75,0.6521739130434783,0.8,0.8035714285714286,0.5652173913043478,0.765625,0.7543859649122807,0.6825396825396826,0.75,0.7872340425531915,0.4918032786885246,0.8533333333333334,0.71875,0.5909090909090909
1,0.7866666666666666,0.7702702702702703,0.76,0.6875,0.6981132075471698,0.7777777777777778,0.9423076923076924,0.8260869565217391,0.84,0.8214285714285714,0.8913043478260869,0.828125,0.7192982456140351,0.9682539682539684,0.9833333333333332,0.8936170212765957,0.8688524590163934,0.8533333333333334,0.765625,0.7954545454545454
1,0.7466666666666667,0.5675675675675675,0.8533333333333334,0.609375,0.7924528301886793,0.7407407407407407,0.9230769230769232,0.7681159420289855,0.78,0.9464285714285714,0.6304347826086957,0.859375,0.6842105263157895,0.7301587301587301,0.5666666666666667,0.8936170212765957,0.6885245901639344,0.8266666666666667,0.75,0.8409090909090909
1,0.8666666666666667,0.8108108108108109,0.9333333333333332,0.703125,0.8490566037735849,0.7407407407407407,0.7307692307692307,0.8840579710144928,0.72,0.625,0.15217391304347827,0.90625,0.7894736842105263,0.9365079365079364,0.7,0.6595744680851063,0.7377049180327869,0.88,0.734375,0.6818181818181818
1,0.4666666666666667,0.6216216216216216,0.38666666666666666,0.359375,0.5283018867924528,0.4444444444444444,0.6730769230769231,0.5362318840579711,0.68,0.44642857142857145,0.8478260869565217,0.328125,0.5263157894736842,0.3968253968253968,0.43333333333333335,0.6595744680851063,0.3278688524590164,0.8266666666666667,0.875,0.6136363636363636
1,0.64,0.4324324324324325,0.8133333333333334,0.59375,0.660377358490566,0.2777777777777778,0.9423076923076924,0.43478260869565216,0.8,0.875,0.9565217391304348,0.75,0.631578947368421,0.8253968253968254,0.8833333333333333,0.5744680851063829,0.5409836065573771,0.84,0.6875,0.7954545454545454
1,0.64,0.5135135135135135,0.7466666666666667,0.578125,0.6981132075471698,0.7407407407407407,0.9423076923076924,0.7246376811594203,0.82,0.9642857142857144,0.7391304347826086,0.8125,0.7017543859649122,0.7936507936507936,0.8166666666666667,0.8723404255319149,0.6721311475409836,0.8266666666666667,0.703125,0.7045454545454546
1,0.84,0.9054054054054054,0.84,0.578125,0.7924528301886793,0.7592592592592593,0.6923076923076923,0.7536231884057971,0.72,0.75,0.8043478260869565,0.8125,0.8421052631578947,0.9523809523809524,0.9333333333333332,0.7021276595744681,0.7049180327868853,0.8533333333333334,0.71875,0.6590909090909091
1,0.8133333333333334,0.4324324324324325,1.0,0.6875,0.7547169811320755,0.7777777777777778,0.8269230769230769,0.7971014492753623,0.74,0.8928571428571429,0.8260869565217391,0.875,0.6842105263157895,0.9682539682539684,0.8166666666666667,0.7872340425531915,0.6065573770491803,0.9066666666666666,0.796875,0.6136363636363636
1,0.16,0.17567567567567569,0.68,0.421875,0.7169811320754716,0.3148148148148148,0.5961538461538461,0.43478260869565216,0.7,0.42857142857142855,0.5,0.21875,0.912280701754386,0.5079365079365079,0.43333333333333335,0.2127659574468085,0.9672131147540984,0.64,0.921875,0.2272727272727273
1,0.4,0.2972972972972973,0.8933333333333333,0.5625,0.8490566037735849,0.2407407407407408,0.9423076923076924,0.43478260869565216,0.78,0.8928571428571429,0.5,0.828125,0.8245614035087719,0.7936507936507936,0.9,0.8723404255319149,0.5901639344262295,0.8533333333333334,0.703125,0.8181818181818182
1,0.68,0.7297297297297297,0.8933333333333333,0.671875,0.7547169811320755,0.6666666666666666,0.7307692307692307,0.7391304347826086,0.54,0.7321428571428571,0.7826086956521741,0.828125,0.7894736842105263,0.9365079365079364,0.75,0.7234042553191491,0.7377049180327869,0.7866666666666666,0.796875,0.5681818181818182
1,0.7066666666666667,0.6081081081081081,0.7733333333333333,0.546875,0.490566037735849,0.7777777777777778,0.75,0.7391304347826086,0.68,0.8571428571428571,0.7173913043478259,0.890625,0.6491228070175439,0.8888888888888888,0.8333333333333334,0.7446808510638298,0.7049180327868853,0.9066666666666666,0.8125,0.75
1,0.84,0.3918918918918919,0.8,0.625,0.3207547169811321,0.8703703703703703,0.7115384615384616,0.8985507246376812,0.62,0.8214285714285714,0.6956521739130435,0.921875,0.6491228070175439,0.7936507936507936,0.75,0.7872340425531915,0.8688524590163934,0.76,0.640625,0.6590909090909091
1,0.8,0.7432432432432432,0.9066666666666666,0.71875,0.2075471698113208,0.7407407407407407,0.36538461538461536,0.9420289855072465,0.64,0.8035714285714286,0.043478260869565216,0.90625,0.3684210526315789,0.873015873015873,0.9,0.2553191489361702,0.7868852459016393,0.37333333333333335,0.21875,0.7045454545454546
1,0.8133333333333334,0.6621621621621622,0.9466666666666668,0.671875,0.7547169811320755,0.8703703703703703,0.7884615384615384,0.8260869565217391,0.66,0.875,0.6521739130434783,0.84375,0.6666666666666666,0.8412698412698413,0.8,0.7872340425531915,0.7868852459016393,0.8,0.71875,0.7045454545454546
1,0.6133333333333333,0.5,0.6933333333333334,0.671875,0.7547169811320755,0.7037037037037037,0.7115384615384616,0.7246376811594203,0.86,0.7678571428571429,0.7608695652173914,0.71875,0.6666666666666666,0.8253968253968254,0.7333333333333333,0.9574468085106383,0.8032786885245902,0.76,0.671875,0.75
1,0.7333333333333333,0.7162162162162162,0.92,0.65625,0.7547169811320755,0.7962962962962963,0.8846153846153846,0.9565217391304348,0.8,0.7321428571428571,0.5869565217391305,0.828125,0.7017543859649122,0.8095238095238095,0.8666666666666667,0.6808510638297872,0.7540983606557377,0.8666666666666667,0.78125,0.8409090909090909
1,0.26666666666666666,0.33783783783783783,0.5466666666666666,0.3125,0.8490566037735849,0.0925925925925926,0.9423076923076924,0.2463768115942029,0.62,0.3392857142857143,0.7608695652173914,0.171875,0.6666666666666666,0.07936507936507936,0.5666666666666667,0.7659574468085106,0.7704918032786885,0.8533333333333334,0.859375,0.2954545454545455
1,0.6533333333333333,0.6081081081081081,0.7733333333333333,0.65625,0.660377358490566,0.7777777777777778,0.75,0.7536231884057971,0.62,0.8571428571428571,0.8478260869565217,0.8125,0.7894736842105263,0.9206349206349206,0.8,0.7234042553191491,0.7377049180327869,0.9066666666666666,0.75,0.6136363636363636
1,0.8,0.8378378378378378,0.5466666666666666,0.53125,0.660377358490566,0.7037037037037037,0.8461538461538461,0.7826086956521741,0.76,0.5892857142857143,0.8695652173913043,0.71875,0.7192982456140351,0.7301587301587301,0.4833333333333333,0.8085106382978723,0.6721311475409836,0.8666666666666667,0.65625,0.8181818181818182
1,0.8133333333333334,0.7972972972972973,0.7466666666666667,0.640625,0.7358490566037735,0.8518518518518519,0.8846153846153846,0.8260869565217391,0.7,0.5535714285714286,0.6521739130434783,0.875,0.8596491228070176,0.7301587301587301,0.55,0.851063829787234,0.8360655737704918,0.9066666666666666,0.765625,0.8636363636363636
1,0.16,0.17567567567567569,0.7466666666666667,0.453125,0.1509433962264151,0.4814814814814815,0.4230769230769231,0.463768115942029,0.42,0.6428571428571429,0.6739130434782609,0.859375,0.0,0.8571428571428571,0.5166666666666667,0.5106382978723404,0.6721311475409836,0.7866666666666666,0.390625,0.4545454545454545
1,0.52,0.5945945945945946,0.7066666666666667,0.625,0.8301886792452831,0.7592592592592593,0.6346153846153846,0.7101449275362319,0.4,0.6964285714285714,0.8913043478260869,0.828125,0.912280701754386,0.873015873015873,0.6166666666666667,0.851063829787234,0.639344262295082,0.56,0.625,0.4772727272727273
1,0.68,0.4864864864864865,0.84,0.546875,0.4528301886792453,0.8703703703703703,0.7307692307692307,0.8260869565217391,0.48,0.9464285714285714,0.8913043478260869,0.828125,0.5263157894736842,0.9365079365079364,0.6333333333333333,0.851063829787234,0.7377049180327869,0.8533333333333334,0.71875,0.6590909090909091
1,0.6933333333333334,0.7432432432432432,0.8533333333333334,0.703125,0.7924528301886793,0.6296296296296297,0.5769230769230769,0.6086956521739131,0.68,0.8571428571428571,0.5434782608695652,0.875,0.6666666666666666,0.7777777777777778,0.9833333333333332,0.7659574468085106,0.7377049180327869,0.84,0.703125,0.3636363636363637
1,0.4266666666666667,0.4324324324324325,0.2933333333333333,0.296875,0.5283018867924528,0.5185185185185185,0.6730769230769231,0.39130434782608703,0.52,0.0,0.43478260869565216,0.078125,0.7192982456140351,0.5396825396825397,0.35,0.5531914893617021,0.6557377049180327,0.6,0.71875,0.4318181818181818
1,0.7466666666666667,0.6891891891891891,0.9466666666666668,0.53125,0.9433962264150944,0.6481481481481481,0.8846153846153846,0.7391304347826086,0.74,0.7321428571428571,0.8913043478260869,0.875,0.9298245614035088,0.873015873015873,0.8166666666666667,0.851063829787234,0.6885245901639344,0.88,0.703125,0.6818181818181818
1,0.6933333333333334,0.6486486486486487,0.7866666666666666,0.609375,0.6226415094339622,0.6296296296296297,0.6923076923076923,0.6956521739130435,0.92,0.8214285714285714,0.8043478260869565,0.703125,0.7017543859649122,0.7460317460317459,0.9,0.7872340425531915,0.639344262295082,0.8666666666666667,0.78125,0.8863636363636364
1,0.4,0.4324324324324325,0.7066666666666667,0.4375,0.3962264150943397,0.6296296296296297,0.7692307692307693,0.6086956521739131,0.8,0.8214285714285714,0.6739130434782609,0.84375,0.6842105263157895,0.6984126984126984,0.8833333333333333,0.8085106382978723,0.6721311475409836,0.8266666666666667,0.59375,0.75
1,0.6133333333333333,0.6891891891891891,0.76,0.546875,0.490566037735849,0.7777777777777778,0.5384615384615384,0.7536231884057971,0.78,0.8392857142857143,0.8478260869565217,0.8125,0.6491228070175439,0.8095238095238095,0.8333333333333334,0.7446808510638298,0.7049180327868853,0.68,0.53125,0.8181818181818182
1,0.7333333333333333,0.7702702702702703,0.7733333333333333,0.734375,0.9056603773584906,0.8703703703703703,0.9230769230769232,0.8840579710144928,0.54,0.8392857142857143,0.8478260869565217,0.734375,0.8245614035087719,0.7777777777777778,0.7166666666666667,1.0,0.9672131147540984,0.88,0.703125,0.5681818181818182
1,0.36,0.3108108108108108,0.7466666666666667,0.515625,0.6415094339622641,0.3333333333333333,0.5961538461538461,0.4782608695652174,0.84,0.625,0.6521739130434783,0.765625,0.6491228070175439,0.7936507936507936,0.7333333333333333,0.6382978723404256,0.7049180327868853,0.84,0.65625,0.9090909090909092
1,0.30666666666666664,0.3918918918918919,0.7333333333333333,0.59375,0.2641509433962264,0.5185185185185185,0.7692307692307693,0.4782608695652174,0.8,0.7678571428571429,0.9782608695652174,0.828125,0.6140350877192983,0.7936507936507936,0.7166666666666667,0.5531914893617021,0.5901639344262295,0.88,0.65625,0.5227272727272727
1,0.76,0.6621621621621622,0.8133333333333334,0.484375,0.6981132075471698,0.6851851851851852,0.7115384615384616,0.6811594202898551,0.58,0.7321428571428571,0.7391304347826086,0.65625,0.6666666666666666,0.873015873015873,0.3666666666666665,0.6170212765957447,0.5409836065573771,0.76,0.75,0.6363636363636364
1,0.2533333333333333,0.472972972972973,0.6133333333333333,0.296875,0.5660377358490566,0.7962962962962963,0.7692307692307693,0.8695652173913043,0.38,0.7857142857142857,0.5,0.875,0.7543859649122807,0.5714285714285714,0.5666666666666667,0.5531914893617021,0.4918032786885246,0.56,0.609375,0.4090909090909091
1,0.6933333333333334,0.6756756756756757,0.7733333333333333,0.59375,0.7358490566037735,0.7037037037037037,0.8846153846153846,0.7536231884057971,0.7,0.8571428571428571,0.7173913043478259,0.875,0.7368421052631579,0.8571428571428571,0.8166666666666667,0.9574468085106383,0.7213114754098361,0.88,0.6875,0.7272727272727273
1,0.8133333333333334,0.7972972972972973,0.4533333333333333,0.25,0.6415094339622641,0.5370370370370371,0.75,0.6376811594202898,0.34,0.3035714285714285,0.9130434782608696,0.59375,0.7894736842105263,0.3968253968253968,0.13333333333333333,0.5957446808510638,0.7213114754098361,0.84,0.6875,0.75
1,0.13333333333333333,0.1891891891891892,0.08,0.015625,0.05660377358490566,0.16666666666666666,0.0576923076923077,0.15942028985507245,0.2,0.625,0.0,0.015625,0.3508771929824561,0.19047619047619047,0.4166666666666667,0.40425531914893614,0.6229508196721312,0.56,0.765625,0.4772727272727273
1,0.52,0.7432432432432432,0.68,0.515625,0.6415094339622641,0.8148148148148148,0.7115384615384616,0.8695652173913043,0.58,0.9285714285714286,0.7391304347826086,0.828125,0.7894736842105263,0.9047619047619048,0.9,0.7872340425531915,0.6065573770491803,0.72,0.484375,0.5909090909090909
1,0.22666666666666666,0.10810810810810813,0.6933333333333334,0.25,0.5471698113207547,0.5,0.6346153846153846,0.37681159420289856,0.74,0.6428571428571429,0.5,0.421875,0.2280701754385965,0.6349206349206349,0.75,0.1702127659574468,0.4754098360655738,0.7466666666666667,0.484375,0.6363636363636364
1,0.8666666666666667,0.6891891891891891,0.8133333333333334,0.59375,0.6792452830188679,0.7962962962962963,0.7307692307692307,0.7391304347826086,0.4,0.5714285714285714,0.7826086956521741,0.75,0.8771929824561403,0.8253968253968254,0.65,0.7872340425531915,0.8852459016393442,0.76,0.671875,0.6818181818181818
